timestamp,CROISSANTS,DJEMBES,JAMS,KELP,PICNIC_BASKET1,PICNIC_BASKET2,RAINFOREST_RESIN,SQUID_INK,SYNTHETIC_BASKET,SPREAD,SPREAD_PCT
516500,4266.5,13376.5,6516.5,2042.5,58594.5,30060.0,9996.5,1775.5,58525.0,69.5,0.1187526697992311
516600,4266.5,13376.5,6516.5,2042.5,58596.5,30059.5,9999.0,1774.5,58525.0,71.5,0.12217001281503632
516700,4266.5,13376.0,6518.0,2043.0,58594.5,30060.0,9997.0,1775.5,58529.0,65.5,0.11191033504758326
516800,4266.5,13372.0,6519.0,2044.0,58593.5,30061.0,9999.0,1776.5,58528.0,65.5,0.111912247129579
516900,4266.5,13373.0,6519.0,2043.0,58595.5,30065.0,10003.0,1776.5,58529.0,66.5,0.11361888978113413
517000,4266.5,13372.5,6518.5,2042.0,58598.5,30065.0,9999.0,1774.5,58527.0,71.5,0.12216583798930408
517100,4266.5,13373.0,6519.5,2043.5,58601.5,30066.5,10000.0,1775.5,58530.5,71.0,0.12130427725715652
517200,4266.5,13373.0,6519.0,2043.5,58593.0,30067.5,9999.0,1776.0,58529.0,64.0,0.10934750294725691
517300,4266.5,13373.5,6518.5,2043.5,58590.5,30068.0,10001.5,1775.5,58528.0,62.5,0.10678649535265172
517400,4266.5,13373.5,6518.0,2043.5,58582.5,30061.5,10000.0,1775.5,58526.5,56.0,0.09568315207640983
517500,4266.5,13374.0,6518.0,2043.0,58589.5,30063.0,10001.5,1775.0,58527.0,62.5,0.10678831992072034
517600,4266.5,13375.0,6518.0,2044.5,58592.5,30067.5,10000.0,1776.5,58528.0,64.5,0.11020366320393657
517700,4266.0,13374.5,6518.0,2043.0,58579.5,30065.5,10001.0,1776.5,58524.5,55.0,0.09397773582004118
517800,4266.0,13375.5,6518.0,2043.5,58582.5,30065.0,9999.0,1777.5,58525.5,57.0,0.09739344388343542
517900,4266.0,13376.5,6517.5,2043.5,58578.5,30063.5,10000.0,1777.5,58525.0,53.5,0.0914139256727894
518000,4266.5,13376.5,6517.5,2044.5,58578.5,30064.5,9997.0,1778.5,58528.0,50.5,0.0862834882449426
518100,4266.5,13377.5,6517.5,2043.0,58583.0,30066.5,10000.0,1778.0,58529.0,54.0,0.09226195561174802
518200,4266.5,13376.5,6517.5,2043.5,58579.5,30065.5,10000.0,1778.5,58528.0,51.5,0.08799207217058502
518300,4266.5,13376.5,6517.0,2043.5,58581.5,30066.0,10000.0,1778.5,58526.5,55.0,0.09397452436075965
518400,4267.0,13375.5,6517.0,2044.0,58588.5,30071.0,10000.0,1779.5,58528.5,60.0,0.10251415976831799
518500,4267.0,13375.5,6517.0,2043.5,58583.5,30068.5,10003.0,1779.0,58528.5,55.0,0.09397131312095816
518600,4267.5,13375.5,6517.0,2043.0,58586.0,30071.5,10001.0,1778.0,58531.5,54.5,0.09311225579388877
518700,4267.5,13376.0,6518.0,2043.5,58589.0,30067.5,10000.0,1778.5,58535.0,54.0,0.09225249850516784
518800,4266.5,13376.5,6518.0,2043.0,58589.5,30070.5,9997.0,1776.5,58529.5,60.0,0.10251240827275135
518900,4266.5,13376.0,6518.5,2044.5,58589.5,30070.5,10000.0,1778.5,58530.5,59.0,0.1008021458897498
519000,4266.5,13375.5,6518.0,2044.0,58591.5,30071.0,9998.5,1779.5,58528.5,63.0,0.1076398677567339
519100,4266.5,13376.0,6518.0,2044.0,58596.5,30068.5,9999.0,1780.5,58529.0,67.5,0.11532744451468503
519200,4266.0,13375.5,6518.5,2044.0,58587.5,30065.5,10003.5,1779.5,58527.0,60.5,0.10337109368325731
519300,4266.5,13374.5,6518.5,2044.0,58596.5,30067.5,10000.0,1778.0,58529.0,67.5,0.11532744451468503
519400,4266.5,13374.5,6518.5,2044.5,58592.0,30070.5,10000.0,1778.5,58529.0,63.0,0.10763894821370602
519500,4266.5,13374.5,6518.0,2044.0,58593.5,30070.5,10000.0,1779.5,58527.5,66.0,0.11276750245611036
519600,4266.5,13373.5,6518.5,2042.5,58595.5,30071.5,9997.0,1779.5,58528.0,67.5,0.11532941498086385
519700,4266.0,13373.5,6518.0,2044.0,58591.5,30070.0,10000.0,1778.5,58523.5,68.0,0.11619264056319256
519800,4265.5,13372.0,6517.5,2042.5,58589.5,30070.5,9999.0,1776.5,58517.5,72.0,0.1230401162045542
519900,4266.5,13372.5,6517.5,2043.5,58584.5,30074.0,10000.0,1778.5,58524.0,60.5,0.10337639259107374
520000,4267.0,13372.5,6518.0,2044.0,58595.5,30074.5,10002.0,1779.0,58528.5,67.0,0.11447414507462175
520100,4266.5,13372.5,6518.0,2044.5,58593.0,30071.5,9999.0,1777.5,58525.5,67.5,0.11533434144091037
520200,4266.5,13372.5,6518.0,2045.0,58598.5,30072.5,10001.0,1778.0,58525.5,73.0,0.12473195444720676
520300,4266.5,13372.5,6517.5,2044.5,58594.5,30068.5,10001.0,1778.5,58524.0,70.5,0.12046339963092065
520400,4267.0,13372.5,6518.0,2044.0,58598.5,30069.5,10003.0,1776.0,58528.5,70.0,0.11959985306303766
520500,4266.5,13372.5,6517.5,2044.0,58594.5,30066.0,10003.5,1779.0,58524.0,70.5,0.12046339963092065
520600,4267.0,13374.5,6516.5,2045.5,58599.5,30066.0,10000.0,1782.5,58526.0,73.5,0.12558520999214026
520700,4266.5,13374.5,6517.0,2044.0,58598.5,30063.0,10000.0,1779.0,58524.5,74.0,0.12644277183060088
520800,4267.0,13375.0,6517.0,2044.5,58601.5,30066.5,10001.0,1781.5,58528.0,73.5,0.12558091853471842
520900,4267.0,13375.5,6517.5,2045.0,58605.5,30067.5,10000.0,1780.0,58530.0,75.5,0.1289936784554929
521000,4266.5,13374.5,6517.0,2044.5,58604.5,30068.5,10000.0,1779.5,58524.5,80.0,0.13669488846551445
521100,4267.5,13374.5,6517.0,2044.5,58608.5,30071.5,10001.0,1780.5,58530.5,78.0,0.1332638538881438
521200,4267.5,13374.5,6517.0,2044.0,58610.5,30071.5,9997.0,1780.0,58530.5,80.0,0.13668087578271157
521300,4267.5,13374.0,6517.5,2044.0,58606.5,30072.5,10000.0,1780.0,58531.5,75.0,0.12813613182645242
521400,4267.5,13373.5,6517.0,2044.5,58608.5,30074.5,9998.5,1779.5,58529.5,79.0,0.13497467089245593
521500,4267.5,13374.5,6518.0,2044.5,58610.0,30076.0,9998.5,1779.5,58533.5,76.5,0.13069438868340352
521600,4267.5,13376.0,6517.5,2044.5,58606.5,30073.0,10000.0,1779.5,58533.5,73.0,0.12471490684821512
521700,4267.5,13376.5,6518.0,2044.5,58606.5,30072.0,10001.0,1780.0,58535.5,71.0,0.12129391565801949
521800,4267.5,13376.5,6518.0,2044.0,58603.0,30070.5,10000.0,1778.0,58535.5,67.5,0.1153146381255819
521900,4267.5,13376.5,6518.0,2044.5,58606.5,30070.5,9997.0,1777.5,58535.5,71.0,0.12129391565801949
522000,4267.5,13376.5,6518.0,2044.5,58608.5,30071.5,10000.0,1777.5,58535.5,73.0,0.12471064567655525
522100,4267.5,13376.5,6518.0,2044.5,58612.5,30069.5,10003.0,1776.5,58535.5,77.0,0.1315441057136268
522200,4267.0,13377.5,6518.0,2044.5,58614.5,30067.0,9998.5,1776.5,58533.5,81.0,0.1383822939000743
522300,4267.5,13377.0,6518.0,2044.0,58614.5,30066.5,10000.0,1775.0,58536.0,78.5,0.1341055077217439
522400,4267.5,13376.5,6518.0,2044.0,58616.5,30064.5,10000.0,1776.0,58535.5,81.0,0.1383775657506983
522500,4266.5,13377.0,6518.0,2044.5,58611.5,30062.5,10000.0,1775.5,58530.0,81.5,0.13924483171023405
522600,4266.5,13377.5,6517.5,2045.5,58612.5,30063.5,10000.0,1776.5,58529.0,83.5,0.14266432025149928
522700,4266.5,13377.5,6517.5,2044.5,58614.0,30064.0,10000.0,1775.0,58529.0,85.0,0.1452271523518256
522800,4266.5,13378.0,6517.0,2044.5,58619.5,30061.0,9998.5,1774.5,58528.0,91.5,0.15633542919628213
522900,4267.0,13377.0,6517.0,2043.0,58621.5,30065.0,9999.0,1772.5,58530.0,91.5,0.15633008713480265
523000,4267.0,13377.5,6518.0,2044.0,58629.5,30064.0,10000.0,1769.5,58533.5,96.0,0.1640086446223103
523100,4267.0,13377.5,6518.0,2043.0,58630.5,30066.5,10000.0,1768.5,58533.5,97.0,0.16571706800379268
523200,4266.5,13377.5,6518.0,2043.5,58628.5,30069.5,9997.0,1768.5,58530.5,98.0,0.1674340728338217
523300,4266.5,13377.5,6519.0,2043.5,58629.5,30068.5,10000.0,1768.5,58533.5,96.0,0.1640086446223103
523400,4266.5,13377.5,6518.5,2043.5,58624.5,30072.0,10000.0,1766.5,58532.0,92.5,0.1580332126016538
523500,4266.5,13377.5,6518.5,2041.5,58618.5,30070.5,9998.5,1763.5,58532.0,86.5,0.14778240962208705
523600,4266.0,13377.5,6518.0,2043.5,58617.0,30070.0,10000.0,1763.5,58527.5,89.5,0.15291956772457393
523700,4266.5,13378.5,6518.5,2044.5,58622.5,30073.5,10003.0,1764.0,58533.0,89.5,0.1529051987767584
523800,4266.5,13378.5,6518.5,2043.5,58624.0,30072.5,10000.0,1762.5,58533.0,91.0,0.15546785573949737
523900,4266.0,13378.5,6518.5,2043.5,58623.0,30073.5,10001.0,1763.0,58530.0,93.0,0.15889287544848796
524000,4266.5,13379.5,6518.0,2043.5,58629.5,30072.0,10000.0,1763.5,58532.5,97.0,0.16571989920129843
524100,4266.0,13379.0,6518.5,2043.0,58625.5,30074.5,9999.0,1763.5,58530.5,95.0,0.16230853999197
524200,4265.5,13379.5,6518.5,2043.5,58620.5,30073.0,10000.0,1763.5,58528.0,92.5,0.15804401312192456
524300,4266.0,13379.0,6518.0,2044.0,58630.5,30072.5,10000.0,1762.5,58529.0,101.5,0.17341830545541526
524400,4265.5,13379.0,6517.5,2043.5,58632.5,30069.5,10000.0,1761.5,58524.5,108.0,0.18453809942844449
524500,4265.5,13379.5,6517.5,2044.0,58629.5,30070.0,10000.0,1761.5,58525.0,104.5,0.1785561725758223
524600,4265.5,13379.0,6517.5,2043.5,58626.5,30067.5,10001.0,1762.5,58524.5,102.0,0.1742859827935309
524700,4265.5,13378.0,6517.5,2043.5,58623.0,30065.5,10000.0,1763.5,58523.5,99.5,0.17001717258878912
524800,4265.5,13378.5,6517.5,2044.5,58622.5,30062.5,10000.0,1761.5,58524.0,98.5,0.16830701934249198
524900,4265.0,13379.5,6518.0,2044.0,58624.0,30063.5,10001.0,1761.0,58523.5,100.5,0.171725887891189
525000,4265.0,13380.5,6518.0,2043.5,58618.0,30059.0,10001.0,1763.0,58524.5,93.5,0.15976215089407
525100,4265.5,13380.5,6518.0,2043.5,58622.5,30062.5,10001.5,1763.5,58527.5,95.0,0.16231685959591646
525200,4265.5,13379.5,6518.0,2043.5,58621.5,30060.5,10001.0,1761.0,58526.5,95.0,0.1623196329867667
525300,4265.5,13379.5,6517.5,2043.5,58618.5,30059.5,10003.0,1760.5,58525.0,93.5,0.15976078598889362
525400,4265.0,13379.5,6517.0,2043.0,58617.5,30060.5,10000.0,1759.0,58520.5,97.0,0.16575388111858239
525500,4265.5,13379.5,6516.5,2043.5,58614.5,30060.0,10003.0,1756.0,58522.0,92.5,0.15806021667065376
525600,4265.5,13378.5,6516.0,2043.5,58609.5,30058.5,9999.0,1756.5,58519.5,90.0,0.1537948888831928
525700,4265.5,13378.5,6516.5,2043.5,58613.5,30060.0,10000.0,1757.0,58521.0,92.5,0.15806291758514038
525800,4266.5,13379.0,6516.0,2044.0,58616.5,30061.5,10000.0,1759.5,58526.0,90.5,0.15463212931005024
525900,4266.5,13378.5,6516.0,2043.0,58619.5,30065.5,10003.0,1761.0,58525.5,94.0,0.16061374956215665
526000,4266.5,13378.5,6516.0,2043.5,58618.5,30067.0,10000.0,1763.5,58525.5,93.0,0.15890509265192096
526100,4266.0,13378.5,6516.0,2043.0,58614.0,30063.0,10003.0,1764.0,58522.5,91.5,0.15635012174804563
526200,4266.0,13379.5,6516.0,2043.5,58613.5,30064.0,10003.0,1761.5,58523.5,90.0,0.15378437721599017
526300,4265.5,13379.5,6516.0,2043.0,58609.5,30064.0,10000.0,1759.0,58520.5,89.0,0.15208345793354466
526400,4266.0,13380.5,6515.5,2043.5,58608.5,30063.5,10001.0,1758.5,58523.0,85.5,0.14609640654101808
526500,4265.5,13381.5,6516.0,2043.5,58606.5,30061.5,10001.0,1762.5,58522.5,84.0,0.1435345379982058
526600,4265.5,13381.5,6515.5,2044.0,58602.5,30057.0,10001.5,1760.5,58521.0,81.5,0.1392662463047453
526700,4266.0,13382.5,6516.0,2043.0,58609.0,30056.0,10000.0,1759.0,58526.5,82.5,0.14096178654113947
526800,4266.5,13382.5,6516.5,2043.5,58616.5,30061.5,9999.0,1759.5,58531.0,85.5,0.1460764381268046
526900,4266.5,13381.5,6515.5,2043.5,58610.5,30060.0,10000.0,1760.5,58527.0,83.5,0.1426691954140824
527000,4266.5,13381.5,6515.5,2043.5,58617.5,30062.5,10000.0,1761.5,58527.0,90.5,0.15462948724520306
527100,4267.5,13380.5,6516.5,2043.5,58624.5,30066.0,10000.0,1765.0,58535.0,89.5,0.15289997437430597
527200,4267.5,13381.5,6516.0,2043.5,58625.0,30069.0,9997.0,1761.5,58534.5,90.5,0.15460967463632558
527300,4267.5,13381.0,6516.0,2043.5,58624.5,30066.5,10000.0,1761.0,58534.0,90.5,0.15461099531895992
527400,4267.5,13381.0,6515.5,2044.5,58622.5,30062.0,10000.0,1761.5,58532.5,90.0,0.15376073121769956
527500,4267.5,13381.0,6516.0,2043.5,58616.0,30061.0,10003.0,1760.5,58534.0,82.0,0.14008952062049407
527600,4267.5,13382.0,6515.5,2043.5,58620.0,30065.5,10000.0,1762.5,58533.5,86.5,0.1477786224982275
527700,4268.0,13381.5,6515.5,2043.5,58621.5,30063.5,10000.0,1762.5,58536.0,85.5,0.1460639606396064
527800,4267.5,13382.5,6516.0,2043.5,58615.0,30059.5,10000.0,1763.5,58535.5,79.5,0.13581501823679648
527900,4267.5,13383.0,6515.0,2043.0,58617.0,30059.0,9999.0,1762.0,58533.0,84.0,0.1435087899133822
528000,4267.5,13383.5,6515.0,2043.5,58614.5,30060.0,10000.0,1762.5,58533.5,81.0,0.1383822939000743
528100,4267.5,13384.5,6515.0,2043.5,58620.5,30062.5,10000.0,1763.5,58534.5,86.0,0.14692190075938122
528200,4267.5,13385.0,6515.5,2043.5,58626.5,30060.5,10000.0,1764.5,58536.5,90.0,0.153750224219077
528300,4267.0,13383.0,6516.0,2043.5,58622.5,30060.0,9996.5,1762.5,58533.0,89.5,0.1529051987767584
528400,4267.5,13383.0,6516.0,2043.5,58621.0,30057.5,10001.0,1760.5,58536.0,85.0,0.14520978543118765
528500,4267.0,13382.0,6516.0,2044.5,58618.5,30056.5,10000.0,1762.5,58532.0,86.5,0.14778240962208705
528600,4267.0,13381.5,6516.0,2044.5,58619.0,30057.5,10000.0,1762.5,58531.5,87.5,0.1494921537975278
528700,4267.0,13382.0,6516.0,2043.5,58621.5,30059.5,10000.0,1760.5,58532.0,89.5,0.1529078111118704
528800,4267.5,13382.0,6515.0,2043.0,58618.5,30060.0,10000.0,1761.0,58532.0,86.5,0.14778240962208705
528900,4267.5,13381.5,6515.5,2043.5,58621.5,30061.5,9999.0,1762.0,58533.0,88.5,0.1511967608015991
529000,4267.5,13379.5,6515.5,2043.5,58622.0,30059.5,10000.0,1761.5,58531.0,91.0,0.15547316806478617
529100,4267.5,13379.5,6515.5,2044.0,58624.5,30059.5,10002.0,1763.0,58531.0,93.5,0.1597444089456869
529200,4267.5,13380.0,6515.5,2043.5,58624.5,30059.0,10000.0,1761.5,58531.5,93.0,0.158888803464801
529300,4267.5,13379.5,6515.0,2043.5,58625.5,30058.0,10000.0,1761.5,58529.5,96.0,0.16401985323640217
529400,4267.5,13380.0,6515.0,2043.5,58627.5,30052.0,9998.5,1759.5,58530.0,97.5,0.1665812403895438
529500,4267.5,13380.5,6515.5,2044.5,58630.5,30054.5,10003.0,1762.0,58532.0,98.5,0.16828401558122053
529600,4267.5,13380.5,6515.5,2043.5,58630.5,30053.5,10001.0,1760.5,58532.0,98.5,0.16828401558122053
529700,4267.5,13380.5,6516.0,2043.5,58631.5,30053.5,10003.0,1760.0,58533.5,98.0,0.1674254913852751
529800,4268.5,13380.5,6516.5,2042.5,58638.5,30060.0,9998.0,1760.5,58541.0,97.5,0.16654993935874002
529900,4268.5,13380.5,6516.5,2043.5,58633.5,30064.0,10001.5,1761.5,58541.0,92.5,0.1580089168275226
530000,4268.5,13380.0,6517.0,2043.5,58634.5,30066.0,10000.0,1759.5,58542.0,92.5,0.1580062177581907
530100,4268.5,13380.5,6516.5,2043.5,58640.5,30070.5,9997.0,1758.5,58541.0,99.5,0.169966348371227
530200,4268.5,13380.5,6517.0,2043.5,58640.5,30071.0,9998.5,1757.5,58542.5,98.0,0.167399752316693
530300,4268.5,13380.5,6517.0,2043.5,58635.5,30071.5,9999.0,1756.0,58542.5,93.0,0.15885894862706582
530400,4269.5,13383.0,6516.5,2043.5,58638.5,30070.0,10000.0,1757.5,58549.5,89.0,0.15200812987301343
530500,4270.5,13384.0,6516.0,2043.0,58641.5,30072.0,10000.0,1758.0,58555.0,86.5,0.1477243617112117
530600,4269.5,13384.5,6517.0,2044.5,58646.0,30071.5,9998.5,1759.5,58552.5,93.5,0.15968575210281372
530700,4269.5,13383.5,6517.0,2043.5,58645.5,30068.5,10000.0,1759.5,58551.5,94.0,0.1605424284604152
530800,4269.0,13382.5,6516.5,2043.0,58640.5,30062.5,10001.0,1758.5,58546.0,94.5,0.1614115396440406
530900,4268.5,13382.5,6517.5,2043.5,58638.5,30064.0,10000.0,1759.5,58546.0,92.5,0.15799542240289688
531000,4269.0,13382.5,6518.0,2044.5,58644.5,30065.5,10003.0,1761.0,58550.5,94.0,0.16054517040845082
531100,4268.5,13382.5,6518.0,2043.5,58642.5,30065.5,10000.0,1760.5,58547.5,95.0,0.16226141167428157
531200,4268.5,13382.5,6518.0,2043.5,58643.5,30064.0,10001.5,1759.5,58547.5,96.0,0.16396942653401086
531300,4269.5,13383.5,6518.0,2043.5,58653.5,30067.0,10000.0,1758.5,58554.5,99.0,0.1690732565387801
531400,4268.5,13383.0,6518.0,2044.5,58655.0,30063.5,10000.0,1760.5,58548.0,107.0,0.18275602924096468
531500,4268.5,13382.5,6518.5,2043.5,58649.5,30063.0,10000.0,1758.5,58549.0,100.5,0.17165109566346137
531600,4268.0,13382.5,6518.5,2043.5,58651.0,30060.5,10000.0,1758.5,58546.0,105.0,0.1793461551600451
531700,4267.5,13382.5,6518.5,2043.0,58648.5,30065.0,10000.0,1759.0,58543.0,105.5,0.1802094187178655
531800,4267.5,13382.5,6519.0,2043.0,58650.0,30062.5,9999.0,1759.0,58544.5,105.5,0.18020480147580045
531900,4267.5,13382.5,6518.5,2044.5,58649.0,30060.5,9997.0,1760.5,58543.0,106.0,0.18106349179235776
532000,4267.5,13382.5,6518.0,2041.5,58654.0,30064.5,10001.0,1759.0,58541.5,112.5,0.19217136561242879
532100,4267.5,13381.5,6518.5,2042.0,58650.5,30062.5,10000.0,1757.5,58542.0,108.5,0.18533702299203988
532200,4267.5,13380.5,6518.5,2043.5,58642.5,30062.5,9999.0,1758.0,58541.0,101.5,0.17338275738371398
532300,4266.5,13380.5,6518.0,2043.5,58638.5,30058.5,9997.0,1758.0,58533.5,105.0,0.1793844550556519
532400,4266.5,13379.0,6518.0,2043.0,58636.5,30058.5,9999.0,1757.5,58532.0,104.5,0.17853481856078726
532500,4266.5,13379.5,6517.5,2043.0,58628.5,30054.5,10000.0,1757.5,58531.0,97.5,0.16657839435512806
532600,4266.5,13379.5,6517.0,2043.0,58625.5,30054.0,10000.0,1758.5,58529.5,96.0,0.16401985323640217
532700,4266.5,13379.5,6517.0,2043.0,58629.5,30060.0,10000.0,1758.0,58529.5,100.0,0.17085401378791892
532800,4266.5,13379.5,6517.5,2044.5,58626.5,30058.5,10001.0,1759.5,58531.0,95.5,0.1631614016504075
532900,4266.5,13381.5,6517.5,2043.0,58630.5,30058.5,10000.0,1757.5,58533.0,97.5,0.16657270257803292
533000,4266.5,13381.5,6518.0,2043.5,58633.5,30057.5,10001.0,1758.5,58534.5,99.0,0.16913102529277604
533100,4266.5,13381.5,6518.0,2042.0,58634.5,30058.5,10000.0,1760.0,58534.5,100.0,0.17083941948765258
533200,4266.5,13381.0,6518.0,2044.5,58641.5,30059.0,10001.5,1761.0,58534.0,107.5,0.1836539447158916
533300,4266.5,13381.5,6518.0,2043.0,58641.5,30062.0,10001.0,1759.5,58534.5,107.0,0.18279817885178828
533400,4266.5,13381.5,6518.5,2042.0,58646.5,30063.5,10000.0,1759.5,58536.0,110.5,0.18877272106054394
533500,4266.5,13382.5,6518.5,2042.0,58646.5,30063.5,10003.0,1760.5,58537.0,109.5,0.18706117498334388
533600,4266.5,13384.5,6518.5,2043.0,58648.5,30063.0,10000.0,1760.0,58539.0,109.5,0.1870547839901604
533700,4266.5,13384.0,6518.5,2043.5,58646.5,30062.0,10001.5,1760.5,58538.5,108.0,0.18449396550987812
533800,4266.5,13383.5,6518.5,2043.5,58632.5,30063.5,10000.0,1761.5,58538.0,94.5,0.1614335986880317
533900,4266.5,13383.5,6520.0,2043.0,58649.0,30068.5,10001.0,1760.5,58542.5,106.5,0.18191911858905924
534000,4266.5,13383.5,6520.0,2043.0,58647.5,30070.5,10000.0,1760.5,58542.5,105.0,0.17935687748217105
534100,4266.5,13383.5,6521.0,2044.5,58644.5,30070.5,10000.0,1762.5,58545.5,99.0,0.16909924759375186
534200,4266.5,13383.5,6521.0,2043.0,58648.5,30072.0,9996.5,1761.5,58545.5,103.0,0.17593154042582265
534300,4266.5,13383.5,6520.5,2043.5,58654.5,30071.5,10001.0,1761.5,58544.0,110.5,0.18874692538945068
534400,4267.0,13383.5,6521.5,2043.5,58658.5,30075.5,9999.0,1761.0,58550.0,108.5,0.1853116994022203
534500,4267.5,13385.5,6521.0,2043.0,58664.5,30076.5,10000.0,1760.5,58553.5,111.0,0.18957022210457103
534600,4267.5,13385.5,6521.5,2042.5,58662.5,30080.0,10002.5,1759.5,58555.0,107.5,0.18358807958329776
534700,4266.5,13384.5,6522.0,2042.0,58656.5,30081.0,10000.0,1758.0,58549.5,107.0,0.18275134715070154
534800,4266.5,13383.5,6522.0,2042.5,58656.0,30082.0,10000.0,1760.5,58548.5,107.5,0.1836084613610938
534900,4266.5,13384.5,6521.0,2042.5,58657.5,30083.0,9996.5,1759.5,58546.5,111.0,0.18959288770464502
535000,4266.5,13384.5,6521.0,2042.0,58655.5,30081.0,10000.0,1759.0,58546.5,109.0,0.18617679963789466
535100,4266.5,13384.5,6520.5,2042.5,58655.0,30080.5,10000.0,1759.5,58545.0,110.0,0.18788965752839698
535200,4266.5,13384.5,6520.0,2042.0,58654.5,30080.5,10000.0,1760.5,58543.5,111.0,0.1896026031924979
535300,4265.5,13385.5,6520.0,2042.5,58653.0,30079.5,9999.0,1763.0,58538.5,114.5,0.1955977689896393
535400,4264.5,13385.5,6519.5,2042.5,58642.5,30074.5,10001.0,1764.5,58531.0,111.5,0.19049734328817208
535500,4264.5,13385.5,6520.0,2042.5,58643.5,30077.5,10000.0,1765.5,58532.5,111.0,0.18963823516849615
535600,4264.5,13385.5,6520.0,2041.5,58643.5,30078.5,10000.0,1764.0,58532.5,111.0,0.18963823516849615
535700,4264.5,13385.5,6519.5,2042.5,58641.5,30080.0,10000.0,1759.5,58531.0,110.5,0.1887888469358118
535800,4264.5,13386.5,6519.5,2042.5,58641.5,30078.5,10000.0,1758.5,58532.0,109.5,0.18707715437709288
535900,4264.5,13387.5,6519.5,2041.5,58639.5,30080.5,9999.0,1758.0,58533.0,106.5,0.1819486443544667
536000,4264.5,13386.5,6520.0,2042.0,58644.5,30082.5,10003.0,1758.5,58533.5,111.0,0.18963499534454628
536100,4264.5,13386.5,6520.0,2042.5,58644.5,30078.5,10000.0,1757.5,58533.5,111.0,0.18963499534454628
536200,4264.5,13386.5,6520.5,2043.5,58640.5,30078.5,10000.0,1755.5,58535.0,105.5,0.1802340480054668
536300,4264.5,13386.5,6520.0,2042.0,58636.5,30075.0,10000.0,1755.5,58533.5,103.0,0.1759676082926871
536400,4263.5,13385.5,6520.0,2042.0,58629.5,30071.5,10000.0,1754.5,58526.5,103.0,0.17598865471196806
536500,4263.5,13385.5,6520.0,2041.0,58628.5,30071.5,10000.0,1753.5,58526.5,102.0,0.1742800269963179
536600,4263.5,13386.5,6519.0,2042.0,58626.0,30069.0,10000.0,1754.5,58524.5,101.5,0.17343163974062145
536700,4263.5,13387.5,6519.0,2042.5,58623.5,30068.0,10000.0,1756.5,58525.5,98.0,0.1674483772030995
536800,4263.5,13387.5,6519.0,2042.5,58615.0,30065.0,10000.0,1755.5,58525.5,89.5,0.15292479346609597
536900,4263.5,13388.5,6519.0,2042.5,58619.0,30067.5,10000.0,1756.5,58526.5,92.5,0.15804806369764124
537000,4263.5,13387.5,6519.0,2042.5,58614.5,30067.5,10000.0,1755.5,58525.5,89.0,0.15207046501097812
537100,4263.5,13387.5,6519.0,2042.0,58613.5,30066.5,10001.0,1754.5,58525.5,88.0,0.1503618081007424
537200,4264.0,13387.5,6518.5,2042.5,58622.5,30067.0,9997.0,1755.5,58527.0,95.5,0.1631725528388607
537300,4264.0,13388.0,6518.5,2042.5,58619.5,30066.0,9997.0,1756.5,58527.5,92.0,0.15719106402972963
537400,4263.5,13387.5,6519.0,2042.5,58614.5,30066.0,10000.0,1756.5,58525.5,89.0,0.15207046501097812
537500,4263.0,13387.5,6519.0,2042.0,58612.0,30064.0,10003.5,1754.0,58522.5,89.5,0.15293263274808835
537600,4262.5,13388.0,6519.0,2043.5,58608.5,30063.0,10000.0,1755.5,58520.0,88.5,0.15123034859876966
537700,4262.5,13387.0,6519.0,2042.0,58610.5,30066.5,9997.0,1752.5,58519.0,91.5,0.1563594729916779
537800,4262.5,13387.5,6519.0,2042.5,58605.5,30061.5,10000.0,1752.5,58519.5,86.0,0.1469595604883842
537900,4262.5,13388.0,6519.0,2041.5,58605.5,30059.0,10003.0,1753.5,58520.0,85.5,0.1461038961038961
538000,4262.5,13388.0,6519.0,2041.5,58613.0,30061.5,10000.0,1757.0,58520.0,93.0,0.15892002734107996
538100,4262.5,13388.0,6518.5,2041.0,58613.0,30057.5,10003.0,1755.0,58518.5,94.5,0.16148739287575722
538200,4262.5,13388.0,6518.5,2041.0,58610.0,30059.5,10000.0,1755.0,58518.5,91.5,0.15636080897493954
538300,4262.5,13388.0,6519.0,2043.0,58613.5,30062.0,9998.5,1757.5,58520.0,93.5,0.15977443609022557
538400,4262.5,13388.0,6519.5,2041.0,58613.5,30063.0,10000.0,1758.0,58521.5,92.0,0.15720718026708133
538500,4262.5,13387.5,6520.0,2041.5,58618.5,30063.0,10001.0,1758.5,58522.5,96.0,0.16403947199794952
538600,4262.0,13387.0,6520.0,2041.5,58623.5,30061.0,10000.0,1762.5,58519.0,104.5,0.17857448008339172
538700,4261.0,13387.0,6520.0,2041.5,58622.5,30060.5,10000.0,1762.5,58513.0,109.5,0.18713790097926955
538800,4260.5,13386.5,6519.5,2041.5,58620.0,30060.5,10000.0,1761.5,58508.0,112.0,0.19142681342722365
538900,4260.5,13386.5,6519.5,2042.5,58621.5,30053.5,10000.0,1763.5,58508.0,113.5,0.19399056539276682
539000,4260.5,13386.5,6519.5,2041.5,58622.5,30052.5,10001.0,1764.5,58508.0,114.5,0.19569973336979557
539100,4260.0,13384.5,6519.5,2041.0,58621.5,30050.5,10000.0,1764.5,58503.0,118.5,0.2025537151940926
